
# Downloaded from MaizeMine v1.15: https://maizemine.rnet.missouri.edu/
# Using 'All Zm00001eb.1 gene ids -> Gene Alias IDs' query template to retrieve ids to AGPv3.21_5b+ ids
Zm00001eb002490	B73 Zm00001eb.1	GRMZM2G109509	AGPv3.21_5b+
Zm00001eb002510	B73 Zm00001eb.1	GRMZM2G090568	AGPv3.21_5b+
Zm00001eb002520	B73 Zm00001eb.1	GRMZM2G090738	AGPv3.21_5b+
Zm00001eb002530	B73 Zm00001eb.1	GRMZM2G057158	AGPv3.21_5b+
Zm00001eb002540	B73 Zm00001eb.1	GRMZM2G040887	AGPv3.21_5b+
Zm00001eb002550	B73 Zm00001eb.1	GRMZM2G132019	AGPv3.21_5b+
Zm00001eb002570	B73 Zm00001eb.1	GRMZM2G096020	AGPv3.21_5b+
Zm00001eb002600	B73 Zm00001eb.1	GRMZM2G399948	AGPv3.21_5b+
Zm00001eb002610	B73 Zm00001eb.1	GRMZM2G099598	AGPv3.21_5b+
Zm00001eb002620	B73 Zm00001eb.1	GRMZM2G099454	AGPv3.21_5b+
Zm00001eb002640	B73 Zm00001eb.1	GRMZM2G092719	AGPv3.21_5b+
Zm00001eb002660	B73 Zm00001eb.1	GRMZM2G059428	AGPv3.21_5b+
Zm00001eb002680	B73 Zm00001eb.1	GRMZM2G110345	AGPv3.21_5b+
Zm00001eb002690	B73 Zm00001eb.1	GRMZM2G410991	AGPv3.21_5b+
Zm00001eb002700	B73 Zm00001eb.1	GRMZM2G110616	AGPv3.21_5b+
Zm00001eb002720	B73 Zm00001eb.1	GRMZM2G465806	AGPv3.21_5b+
Zm00001eb002740	B73 Zm00001eb.1	GRMZM2G048740	AGPv3.21_5b+
Zm00001eb002760	B73 Zm00001eb.1	GRMZM2G093286	AGPv3.21_5b+
Zm00001eb002780	B73 Zm00001eb.1	GRMZM2G119499	AGPv3.21_5b+
Zm00001eb002790	B73 Zm00001eb.1	GRMZM2G096269	AGPv3.21_5b+
Zm00001eb002800	B73 Zm00001eb.1	GRMZM2G096247	AGPv3.21_5b+
Zm00001eb002810	B73 Zm00001eb.1	GRMZM2G096153	AGPv3.21_5b+
Zm00001eb002820	B73 Zm00001eb.1	GRMZM2G092481	AGPv3.21_5b+
Zm00001eb002830	B73 Zm00001eb.1	GRMZM2G173372	AGPv3.21_5b+
Zm00001eb002850	B73 Zm00001eb.1	GRMZM2G075701	AGPv3.21_5b+
Zm00001eb002860	B73 Zm00001eb.1	GRMZM2G075870	AGPv3.21_5b+
Zm00001eb002870	B73 Zm00001eb.1	GRMZM2G075901	AGPv3.21_5b+
Zm00001eb002880	B73 Zm00001eb.1	GRMZM2G399311	AGPv3.21_5b+
Zm00001eb002920	B73 Zm00001eb.1	GRMZM2G475168	AGPv3.21_5b+
Zm00001eb002930	B73 Zm00001eb.1	GRMZM2G176523	AGPv3.21_5b+
Zm00001eb002940	B73 Zm00001eb.1	GRMZM2G176499	AGPv3.21_5b+
Zm00001eb002950	B73 Zm00001eb.1	GRMZM2G475059	AGPv3.21_5b+
Zm00001eb002960	B73 Zm00001eb.1	GRMZM2G176397	AGPv3.21_5b+
Zm00001eb003000	B73 Zm00001eb.1	AC155624.2_FG006	AGPv3.21_5b+
Zm00001eb003010	B73 Zm00001eb.1	GRMZM5G833774	AGPv3.21_5b+
Zm00001eb003020	B73 Zm00001eb.1	GRMZM5G891266	AGPv3.21_5b+
Zm00001eb003030	B73 Zm00001eb.1	AC155624.2_FG011	AGPv3.21_5b+
Zm00001eb003060	B73 Zm00001eb.1	GRMZM2G018410	AGPv3.21_5b+
Zm00001eb003080	B73 Zm00001eb.1	GRMZM2G018579	AGPv3.21_5b+
Zm00001eb003090	B73 Zm00001eb.1	GRMZM2G018706	AGPv3.21_5b+
Zm00001eb003110	B73 Zm00001eb.1	GRMZM2G157510	AGPv3.21_5b+
Zm00001eb003120	B73 Zm00001eb.1	GRMZM2G152172	AGPv3.21_5b+
Zm00001eb003130	B73 Zm00001eb.1	GRMZM2G009014	AGPv3.21_5b+
Zm00001eb003140	B73 Zm00001eb.1	GRMZM2G172758	AGPv3.21_5b+
Zm00001eb003150	B73 Zm00001eb.1	GRMZM2G172751	AGPv3.21_5b+
Zm00001eb003170	B73 Zm00001eb.1	GRMZM2G472167	AGPv3.21_5b+
Zm00001eb003180	B73 Zm00001eb.1	GRMZM2G171181	AGPv3.21_5b+
Zm00001eb003190	B73 Zm00001eb.1	GRMZM2G171324	AGPv3.21_5b+
Zm00001eb003200	B73 Zm00001eb.1	GRMZM2G171333	AGPv3.21_5b+
Zm00001eb003210	B73 Zm00001eb.1	GRMZM2G474258	AGPv3.21_5b+
Zm00001eb003230	B73 Zm00001eb.1	GRMZM2G323830	AGPv3.21_5b+
Zm00001eb003240	B73 Zm00001eb.1	GRMZM2G062946	AGPv3.21_5b+
Zm00001eb003310	B73 Zm00001eb.1	GRMZM2G066805	AGPv3.21_5b+
Zm00001eb003330	B73 Zm00001eb.1	GRMZM2G046888	AGPv3.21_5b+
Zm00001eb003340	B73 Zm00001eb.1	GRMZM2G046919	AGPv3.21_5b+
Zm00001eb003350	B73 Zm00001eb.1	GRMZM2G046932	AGPv3.21_5b+
Zm00001eb003360	B73 Zm00001eb.1	GRMZM2G047002	AGPv3.21_5b+
Zm00001eb003390	B73 Zm00001eb.1	AC190799.2_FG010	AGPv3.21_5b+
Zm00001eb003400	B73 Zm00001eb.1	GRMZM2G450071	AGPv3.21_5b+
Zm00001eb003420	B73 Zm00001eb.1	GRMZM2G149257	AGPv3.21_5b+
Zm00001eb003440	B73 Zm00001eb.1	GRMZM2G450125	AGPv3.21_5b+
Zm00001eb003450	B73 Zm00001eb.1	GRMZM2G041899	AGPv3.21_5b+
Zm00001eb003460	B73 Zm00001eb.1	GRMZM2G355846	AGPv3.21_5b+
Zm00001eb003470	B73 Zm00001eb.1	GRMZM2G054111	AGPv3.21_5b+
Zm00001eb003480	B73 Zm00001eb.1	GRMZM5G823004	AGPv3.21_5b+
Zm00001eb003490	B73 Zm00001eb.1	GRMZM5G820122	AGPv3.21_5b+
Zm00001eb003510	B73 Zm00001eb.1	GRMZM5G860938	AGPv3.21_5b+
Zm00001eb003520	B73 Zm00001eb.1	GRMZM2G107686	AGPv3.21_5b+
Zm00001eb003530	B73 Zm00001eb.1	GRMZM2G107679	AGPv3.21_5b+
Zm00001eb003540	B73 Zm00001eb.1	GRMZM2G107532	AGPv3.21_5b+
Zm00001eb003550	B73 Zm00001eb.1	GRMZM2G113174	AGPv3.21_5b+
Zm00001eb003580	B73 Zm00001eb.1	GRMZM2G415343	AGPv3.21_5b+
Zm00001eb003590	B73 Zm00001eb.1	GRMZM2G415390	AGPv3.21_5b+
Zm00001eb003600	B73 Zm00001eb.1	GRMZM2G470309	AGPv3.21_5b+
Zm00001eb003610	B73 Zm00001eb.1	GRMZM5G827810	AGPv3.21_5b+
Zm00001eb003620	B73 Zm00001eb.1	GRMZM2G435276	AGPv3.21_5b+
Zm00001eb003630	B73 Zm00001eb.1	GRMZM5G816155	AGPv3.21_5b+
Zm00001eb003660	B73 Zm00001eb.1	GRMZM2G009818	AGPv3.21_5b+
Zm00001eb003670	B73 Zm00001eb.1	GRMZM2G178571	AGPv3.21_5b+
Zm00001eb003680	B73 Zm00001eb.1	GRMZM2G062933	AGPv3.21_5b+
Zm00001eb003690	B73 Zm00001eb.1	GRMZM2G062841	AGPv3.21_5b+
Zm00001eb003700	B73 Zm00001eb.1	GRMZM2G062724	AGPv3.21_5b+
Zm00001eb003720	B73 Zm00001eb.1	GRMZM2G062635	AGPv3.21_5b+
Zm00001eb003750	B73 Zm00001eb.1	GRMZM2G038485	AGPv3.21_5b+
Zm00001eb003760	B73 Zm00001eb.1	GRMZM2G339563	AGPv3.21_5b+
Zm00001eb003770	B73 Zm00001eb.1	AC186233.3_FG007	AGPv3.21_5b+
Zm00001eb003780	B73 Zm00001eb.1	GRMZM2G087918	AGPv3.21_5b+
Zm00001eb003810	B73 Zm00001eb.1	GRMZM2G086093	AGPv3.21_5b+
Zm00001eb003830	B73 Zm00001eb.1	GRMZM2G028521	AGPv3.21_5b+
Zm00001eb003860	B73 Zm00001eb.1	GRMZM2G150925	AGPv3.21_5b+
Zm00001eb003870	B73 Zm00001eb.1	GRMZM2G150915	AGPv3.21_5b+
Zm00001eb003880	B73 Zm00001eb.1	GRMZM2G150867	AGPv3.21_5b+
Zm00001eb003890	B73 Zm00001eb.1	GRMZM2G043799	AGPv3.21_5b+
Zm00001eb003900	B73 Zm00001eb.1	GRMZM2G329159	AGPv3.21_5b+
Zm00001eb003910	B73 Zm00001eb.1	GRMZM2G092483	AGPv3.21_5b+
Zm00001eb003920	B73 Zm00001eb.1	GRMZM2G092542	AGPv3.21_5b+
Zm00001eb003960	B73 Zm00001eb.1	GRMZM2G139834	AGPv3.21_5b+
Zm00001eb003970	B73 Zm00001eb.1	GRMZM2G358279	AGPv3.21_5b+
Zm00001eb004000	B73 Zm00001eb.1	GRMZM2G056804	AGPv3.21_5b+
Zm00001eb004020	B73 Zm00001eb.1	AC198979.4_FG009	AGPv3.21_5b+
Zm00001eb004030	B73 Zm00001eb.1	GRMZM2G056870	AGPv3.21_5b+
Zm00001eb004050	B73 Zm00001eb.1	GRMZM2G112728	AGPv3.21_5b+
Zm00001eb004060	B73 Zm00001eb.1	GRMZM2G413315	AGPv3.21_5b+
Zm00001eb004090	B73 Zm00001eb.1	GRMZM2G112640	AGPv3.21_5b+
Zm00001eb004100	B73 Zm00001eb.1	GRMZM2G070087	AGPv3.21_5b+
Zm00001eb004120	B73 Zm00001eb.1	GRMZM2G100707	AGPv3.21_5b+
Zm00001eb004130	B73 Zm00001eb.1	GRMZM2G401342	AGPv3.21_5b+
Zm00001eb004140	B73 Zm00001eb.1	AC209858.4_FG004	AGPv3.21_5b+
Zm00001eb004150	B73 Zm00001eb.1	AC209858.4_FG004	AGPv3.21_5b+
Zm00001eb004160	B73 Zm00001eb.1	AC209858.4_FG002	AGPv3.21_5b+
Zm00001eb004170	B73 Zm00001eb.1	GRMZM2G703490	AGPv3.21_5b+
Zm00001eb004180	B73 Zm00001eb.1	GRMZM2G086163	AGPv3.21_5b+
Zm00001eb004190	B73 Zm00001eb.1	GRMZM2G086072	AGPv3.21_5b+
Zm00001eb004200	B73 Zm00001eb.1	GRMZM2G122816	AGPv3.21_5b+
Zm00001eb004210	B73 Zm00001eb.1	GRMZM2G122787	AGPv3.21_5b+
Zm00001eb004230	B73 Zm00001eb.1	GRMZM2G315812	AGPv3.21_5b+
Zm00001eb004240	B73 Zm00001eb.1	GRMZM2G018080	AGPv3.21_5b+
Zm00001eb004250	B73 Zm00001eb.1	GRMZM2G445783	AGPv3.21_5b+
Zm00001eb004260	B73 Zm00001eb.1	GRMZM2G173826	AGPv3.21_5b+
Zm00001eb004300	B73 Zm00001eb.1	GRMZM2G141624	AGPv3.21_5b+
Zm00001eb004310	B73 Zm00001eb.1	GRMZM2G141636	AGPv3.21_5b+
Zm00001eb004320	B73 Zm00001eb.1	GRMZM2G027821	AGPv3.21_5b+
Zm00001eb004340	B73 Zm00001eb.1	GRMZM5G813886	AGPv3.21_5b+
Zm00001eb004360	B73 Zm00001eb.1	GRMZM2G000737	AGPv3.21_5b+
Zm00001eb004370	B73 Zm00001eb.1	GRMZM2G000749	AGPv3.21_5b+
Zm00001eb004390	B73 Zm00001eb.1	GRMZM2G300801	AGPv3.21_5b+
Zm00001eb004420	B73 Zm00001eb.1	GRMZM2G076062	AGPv3.21_5b+
Zm00001eb004430	B73 Zm00001eb.1	GRMZM2G377780	AGPv3.21_5b+
Zm00001eb004440	B73 Zm00001eb.1	GRMZM2G076423	AGPv3.21_5b+
Zm00001eb004460	B73 Zm00001eb.1	GRMZM2G096252	AGPv3.21_5b+
Zm00001eb004470	B73 Zm00001eb.1	GRMZM2G472236	AGPv3.21_5b+
Zm00001eb004480	B73 Zm00001eb.1	GRMZM2G169747	AGPv3.21_5b+
Zm00001eb004490	B73 Zm00001eb.1	GRMZM2G472266	AGPv3.21_5b+
Zm00001eb004530	B73 Zm00001eb.1	GRMZM2G453139	AGPv3.21_5b+
Zm00001eb004540	B73 Zm00001eb.1	GRMZM2G453111	AGPv3.21_5b+
Zm00001eb004550	B73 Zm00001eb.1	GRMZM2G154211	AGPv3.21_5b+
Zm00001eb004560	B73 Zm00001eb.1	GRMZM2G154119	AGPv3.21_5b+
Zm00001eb004570	B73 Zm00001eb.1	GRMZM2G453001	AGPv3.21_5b+
Zm00001eb004590	B73 Zm00001eb.1	GRMZM2G453001	AGPv3.21_5b+
Zm00001eb004600	B73 Zm00001eb.1	GRMZM2G452996	AGPv3.21_5b+
Zm00001eb004630	B73 Zm00001eb.1	GRMZM2G154036	AGPv3.21_5b+
